,base,clouds,cod,coord,dt,id,main,message,name,rain,snow,sys,visibility,weather,wind
381,stations,{'all': 0},200,"{'lon': 77.04, 'lat': 28.58}",1547395200.0,1273294.0,"{'temp': 289.15, 'pressure': 1020, 'humidity': 72, 'temp_min': 289.15, 'temp_max': 289.15}",,Dwarka,,,"{'type': 1, 'id': 9165, 'message': 0.003, 'country': 'IN', 'sunrise': 1547343944, 'sunset': 1547381739}",1300.0,"[{'id': 711, 'main': 'Smoke', 'description': 'smoke', 'icon': '50n'}]","{'speed': 2.1, 'deg': 320}"
382,stations,{'all': 40},200,"{'lon': -68.8, 'lat': -33.01}",1547395200.0,3844421.0,"{'temp': 296.15, 'pressure': 1018, 'humidity': 49, 'temp_min': 296.15, 'temp_max': 296.15}",,Russell,,,"{'type': 1, 'id': 8238, 'message': 0.0039000000000000003, 'country': 'AR', 'sunrise': 1547372440, 'sunset': 1547423234}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 6.2, 'deg': 140}"
383,stations,{'all': 20},200,"{'lon': 100.9, 'lat': 12.93}",1547395200.0,1614295.0,"{'temp': 299.15, 'pressure': 1012, 'humidity': 88, 'temp_min': 299.15, 'temp_max': 299.15}",,Pattaya,,,"{'type': 1, 'id': 9247, 'message': 0.0041, 'country': 'TH', 'sunrise': 1547336523, 'sunset': 1547377698}",3000.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]","{'speed': 2.1, 'deg': 20}"
384,stations,{'all': 48},200,"{'lon': 113.3, 'lat': 33.74}",1547397833.0,1798827.0,"{'temp': 269.276, 'pressure': 1027.83, 'humidity': 72, 'temp_min': 269.276, 'temp_max': 269.276, 'sea_level': 1041.61, 'grnd_level': 1027.83}",,Pingdingshan,,,"{'message': 0.0031000000000000003, 'country': 'CN', 'sunrise': 1547335910, 'sunset': 1547372366}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 1.21, 'deg': 2.00266}"
385,stations,{'all': 100},200,"{'lon': 176.59, 'lat': -39.94}",1547397833.0,2185329.0,"{'temp': 286.701, 'pressure': 988.76, 'humidity': 99, 'temp_min': 286.701, 'temp_max': 286.701, 'sea_level': 1019.89, 'grnd_level': 988.76}",,Waipawa,{'3h': 7.6025},,"{'message': 0.0027, 'country': 'NZ', 'sunrise': 1547312413, 'sunset': 1547365436}",,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 1.4100000000000001, 'deg': 343.503}"
386,,,404,,,,,city not found,,,,,,,
387,stations,{'all': 40},200,"{'lon': -65.88, 'lat': 18.43}",1547394960.0,4566022.0,"{'temp': 300.47, 'pressure': 1019, 'humidity': 67, 'temp_min': 300.15, 'temp_max': 300.95}",,Loiza,,,"{'type': 1, 'id': 8793, 'message': 0.0036000000000000003, 'country': 'PR', 'sunrise': 1547377110, 'sunset': 1547417188}",16093.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 7.2, 'deg': 70}"
388,,,404,,,,,city not found,,,,,,,
389,stations,{'all': 20},200,"{'lon': -38.6, 'lat': -3.71}",1547395200.0,6320062.0,"{'temp': 302.15, 'pressure': 1011, 'humidity': 74, 'temp_min': 302.15, 'temp_max': 302.15}",,Vila Velha,,,"{'type': 1, 'id': 8363, 'message': 0.0033, 'country': 'BR', 'sunrise': 1547368427, 'sunset': 1547412765}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 3.6, 'deg': 70}"
390,stations,{'all': 0},200,"{'lon': -9.38, 'lat': 39.36}",1547395200.0,2264923.0,"{'temp': 287.15, 'pressure': 1027, 'humidity': 50, 'temp_min': 287.15, 'temp_max': 287.15}",,Peniche,,,"{'type': 1, 'id': 6896, 'message': 0.0349, 'country': 'PT', 'sunrise': 1547366182, 'sunset': 1547400999}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 3.1, 'deg': 20}"
391,stations,{'all': 1},200,"{'lon': -70.1, 'lat': 41.28}",1547394960.0,4944903.0,"{'temp': 269.58, 'pressure': 1031, 'humidity': 62, 'temp_min': 268.15, 'temp_max': 270.95}",,Nantucket,,,"{'type': 1, 'id': 3218, 'message': 0.0031000000000000003, 'country': 'US', 'sunrise': 1547381069, 'sunset': 1547415265}",16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4.1, 'deg': 360}"
392,stations,{'all': 0},200,"{'lon': -4.43, 'lat': 37.47}",1547395200.0,2520645.0,"{'temp': 288.15, 'pressure': 1025, 'humidity': 87, 'temp_min': 288.15, 'temp_max': 288.15}",,Cabra,,,"{'type': 1, 'id': 6394, 'message': 0.0034000000000000002, 'country': 'ES', 'sunrise': 1547364699, 'sunset': 1547400104}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",{'speed': 1}
393,stations,{'all': 0},200,"{'lon': -68.06, 'lat': -38.95}",1547395200.0,3843123.0,"{'temp': 298.15, 'pressure': 1018, 'humidity': 22, 'temp_min': 298.15, 'temp_max': 298.15}",,Neuquen,,,"{'type': 1, 'id': 8310, 'message': 0.0034000000000000002, 'country': 'AR', 'sunrise': 1547371344, 'sunset': 1547423968}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 5.7, 'deg': 90}"
394,stations,{'all': 36},200,"{'lon': 35.26, 'lat': -16.92}",1547397835.0,924572.0,"{'temp': 300.701, 'pressure': 1001.49, 'humidity': 67, 'temp_min': 300.701, 'temp_max': 300.701, 'sea_level': 1021.06, 'grnd_level': 1001.49}",,Nsanje,,,"{'message': 0.0034000000000000002, 'country': 'MZ', 'sunrise': 1547349388, 'sunset': 1547396335}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 3.06, 'deg': 14.0027}"
395,,,404,,,,,city not found,,,,,,,
396,,,404,,,,,city not found,,,,,,,
397,stations,{'all': 0},200,"{'lon': -7.74, 'lat': 40.7}",1547397835.0,2732265.0,"{'temp': 277.151, 'pressure': 969.15, 'humidity': 76, 'temp_min': 277.151, 'temp_max': 277.151, 'sea_level': 1042.71, 'grnd_level': 969.15}",,Ladario,,,"{'message': 0.003, 'country': 'PT', 'sunrise': 1547366008, 'sunset': 1547400385}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 1.21, 'deg': 44.5027}"
398,,,404,,,,,city not found,,,,,,,
399,stations,{'all': 92},200,"{'lon': 100.2, 'lat': 8.35}",1547397835.0,1608033.0,"{'temp': 298.426, 'pressure': 1024.43, 'humidity': 100, 'temp_min': 298.426, 'temp_max': 298.426, 'sea_level': 1025.12, 'grnd_level': 1024.43}",,Pak Phanang,{'3h': 4.3825},,"{'message': 0.0028, 'country': 'TH', 'sunrise': 1547336247, 'sunset': 1547378309}",,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 1.4100000000000001, 'deg': 84.0027}"
400,stations,{'all': 0},200,"{'lon': 130.99, 'lat': -25.24}",1547395200.0,6355222.0,"{'temp': 306.15, 'pressure': 1009, 'humidity': 15, 'temp_min': 306.15, 'temp_max': 306.15}",,Yulara,,,"{'type': 1, 'id': 9487, 'message': 0.0036000000000000003, 'country': 'AU', 'sunrise': 1547325472, 'sunset': 1547374284}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.6, 'deg': 150}"
401,stations,{'all': 75},200,"{'lon': -156.47, 'lat': 20.89}",1547395200.0,5847411.0,"{'temp': 293.24, 'pressure': 1016, 'humidity': 81, 'temp_min': 291.45, 'temp_max': 295.35}",,Kahului,,,"{'type': 1, 'id': 7879, 'message': 0.004, 'country': 'US', 'sunrise': 1547399111, 'sunset': 1547438682}",16093.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 1.5, 'deg': 180}"
402,stations,{'all': 0},200,"{'lon': 2.08, 'lat': 14.32}",1547397836.0,2440371.0,"{'temp': 299.451, 'pressure': 995.49, 'humidity': 18, 'temp_min': 299.451, 'temp_max': 299.451, 'sea_level': 1025.52, 'grnd_level': 995.49}",,Ouallam,,,"{'message': 0.0037, 'country': 'NE', 'sunrise': 1547360381, 'sunset': 1547401287}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 2.96, 'deg': 33.0027}"
403,stations,{'all': 40},200,"{'lon': 140.78, 'lat': -37.83}",1547395200.0,2156643.0,"{'temp': 286.15, 'pressure': 1013, 'humidity': 100, 'temp_min': 286.15, 'temp_max': 286.15}",,Mount Gambier,,,"{'type': 1, 'id': 9560, 'message': 0.0102, 'country': 'AU', 'sunrise': 1547321372, 'sunset': 1547373673}",500.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 1.5, 'deg': 260}"
404,,,404,,,,,city not found,,,,,,,
405,stations,{'all': 75},200,"{'lon': -119.2, 'lat': 34.15}",1547395020.0,5384339.0,"{'temp': 281.52, 'pressure': 1018, 'humidity': 74, 'temp_min': 279.25, 'temp_max': 283.75}",,Port Hueneme,,,"{'type': 1, 'id': 5118, 'message': 0.0043, 'country': 'US', 'sunrise': 1547391760, 'sunset': 1547428146}",16093.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 2.6, 'deg': 20}"
406,,,404,,,,,city not found,,,,,,,
407,stations,{'all': 44},200,"{'lon': 145.78, 'lat': -7.96}",1547397836.0,2094144.0,"{'temp': 294.851, 'pressure': 978.55, 'humidity': 95, 'temp_min': 294.851, 'temp_max': 294.851, 'sea_level': 1019, 'grnd_level': 978.55}",,Kerema,,,"{'message': 0.0035, 'country': 'PG', 'sunrise': 1547323754, 'sunset': 1547368910}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 1.16, 'deg': 34.5027}"
408,stations,{'all': 12},200,"{'lon': 84.87, 'lat': 47.47}",1547397837.0,1517060.0,"{'temp': 251.176, 'pressure': 921.16, 'humidity': 28, 'temp_min': 251.176, 'temp_max': 251.176, 'sea_level': 1057.38, 'grnd_level': 921.16}",,Zaysan,,,"{'message': 0.0029000000000000002, 'country': 'KZ', 'sunrise': 1547345082, 'sunset': 1547376851}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 0.66, 'deg': 144.003}"
409,stations,{'all': 0},200,"{'lon': -0.29, 'lat': 27.87}",1547395200.0,2508813.0,"{'temp': 289.15, 'pressure': 1024, 'humidity': 26, 'temp_min': 289.15, 'temp_max': 289.15}",,Adrar,,,"{'type': 1, 'id': 1098, 'message': 0.004200000000000001, 'country': 'DZ', 'sunrise': 1547362417, 'sunset': 1547400394}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 7.7, 'deg': 30}"
410,stations,{'all': 92},200,"{'lon': -58.74, 'lat': -38.55}",1547397640.0,3430443.0,"{'temp': 293.301, 'pressure': 1024.91, 'humidity': 100, 'temp_min': 293.301, 'temp_max': 293.301, 'sea_level': 1030.42, 'grnd_level': 1024.91}",,Necochea,{'3h': 1.55},,"{'message': 0.0036000000000000003, 'country': 'AR', 'sunrise': 1547369172, 'sunset': 1547421665}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 5.16, 'deg': 116.503}"
411,stations,{'all': 8},200,"{'lon': 173.78, 'lat': -35.1}",1547397837.0,2189343.0,"{'temp': 287.626, 'pressure': 1009.68, 'humidity': 92, 'temp_min': 287.626, 'temp_max': 287.626, 'sea_level': 1024.35, 'grnd_level': 1009.68}",,Kaeo,,,"{'message': 0.0033, 'country': 'NZ', 'sunrise': 1547313876, 'sunset': 1547365327}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]","{'speed': 3.31, 'deg': 304.503}"
412,stations,{'all': 36},200,"{'lon': 127.48, 'lat': 42.18}",1547397837.0,2034691.0,"{'temp': 255.376, 'pressure': 942.72, 'humidity': 50, 'temp_min': 255.376, 'temp_max': 255.376, 'sea_level': 1041.57, 'grnd_level': 942.72}",,Songjianghe,,,"{'message': 0.0029000000000000002, 'country': 'CN', 'sunrise': 1547333819, 'sunset': 1547367653}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 0.76, 'deg': 210.503}"
413,stations,{'all': 92},200,"{'lon': 111.45, 'lat': 27.23}",1547397838.0,1799462.0,"{'temp': 277.951, 'pressure': 1000.11, 'humidity': 100, 'temp_min': 277.951, 'temp_max': 277.951, 'sea_level': 1037.92, 'grnd_level': 1000.11}",,Shaoyang,{'3h': 0.525},,"{'message': 0.0036000000000000003, 'country': 'CN', 'sunrise': 1547335523, 'sunset': 1547373638}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 1.31, 'deg': 28.0027}"
414,stations,{'all': 0},200,"{'lon': -11.37, 'lat': 6.75}",1547397838.0,2274275.0,"{'temp': 302.551, 'pressure': 1021.35, 'humidity': 96, 'temp_min': 302.551, 'temp_max': 302.551, 'sea_level': 1023.98, 'grnd_level': 1021.35}",,Robertsport,,,"{'message': 0.0032, 'country': 'LR', 'sunrise': 1547362876, 'sunset': 1547405246}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4.8100000000000005, 'deg': 221.003}"
415,stations,{'all': 12},200,"{'lon': 105.89, 'lat': 53.96}",1547397838.0,2023333.0,"{'temp': 247.026, 'pressure': 951.56, 'humidity': 42, 'temp_min': 247.026, 'temp_max': 247.026, 'sea_level': 1060.98, 'grnd_level': 951.56}",,Kachug,,,"{'message': 0.0027, 'country': 'RU', 'sunrise': 1547341714, 'sunset': 1547370131}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 2.41, 'deg': 308.503}"
416,,,404,,,,,city not found,,,,,,,
417,stations,{'all': 75},200,"{'lon': -42.27, 'lat': -2.76}",1547395200.0,3385899.0,"{'temp': 300.15, 'pressure': 1012, 'humidity': 74, 'temp_min': 300.15, 'temp_max': 300.15}",,Tutoia,,,"{'type': 1, 'id': 8404, 'message': 0.0037, 'country': 'BR', 'sunrise': 1547369397, 'sunset': 1547413556}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 1.5, 'deg': 20}"
418,stations,{'all': 0},200,"{'lon': 170.27, 'lat': 69.7}",1547397838.0,2122090.0,"{'temp': 239.351, 'pressure': 1028.8, 'humidity': 93, 'temp_min': 239.351, 'temp_max': 239.351, 'sea_level': 1037.4, 'grnd_level': 1028.8}",,Pevek,,,"{'message': 0.0033, 'country': 'RU', 'sunrise': 0, 'sunset': 0}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 1.8599999999999999, 'deg': 59.0027}"
419,,,404,,,,,city not found,,,,,,,
420,stations,{'all': 0},200,"{'lon': -50.22, 'lat': -30.17}",1547397839.0,3466165.0,"{'temp': 302.401, 'pressure': 1016.32, 'humidity': 83, 'temp_min': 302.401, 'temp_max': 302.401, 'sea_level': 1026.37, 'grnd_level': 1016.32}",,Cidreira,,,"{'message': 0.0081, 'country': 'BR', 'sunrise': 1547368367, 'sunset': 1547418388}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 5.11, 'deg': 65.0027}"
421,stations,{'all': 80},200,"{'lon': 86.18, 'lat': 69.41}",1547397839.0,1507116.0,"{'temp': 249.551, 'pressure': 1020.37, 'humidity': 72, 'temp_min': 249.551, 'temp_max': 249.551, 'sea_level': 1028.68, 'grnd_level': 1020.37}",,Dudinka,,,"{'message': 0.0181, 'country': 'RU', 'sunrise': 1547359928, 'sunset': 1547361396}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 13.36, 'deg': 173.503}"
422,stations,{'all': 20},200,"{'lon': -100.5, 'lat': 28.71}",1547395080.0,5520677.0,"{'temp': 283, 'pressure': 1030, 'humidity': 57, 'temp_min': 282.85, 'temp_max': 283.15}",,Eagle Pass,,,"{'type': 1, 'id': 7143, 'message': 0.0041, 'country': 'MX', 'sunrise': 1547386568, 'sunset': 1547424357}",19312.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 4.1, 'deg': 100}"
423,stations,{'all': 90},200,"{'lon': -157.86, 'lat': 21.3}",1547395020.0,5856195.0,"{'temp': 294.21, 'pressure': 1017, 'humidity': 78, 'temp_min': 291.85, 'temp_max': 295.35}",,Honolulu,,,"{'type': 1, 'id': 7878, 'message': 0.0035, 'country': 'US', 'sunrise': 1547399489, 'sunset': 1547438972}",16093.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]","{'speed': 3.6, 'deg': 330}"
424,stations,{'all': 75},200,"{'lon': -156.45, 'lat': 20.76}",1547395200.0,5849297.0,"{'temp': 293.26, 'pressure': 1016, 'humidity': 81, 'temp_min': 291.45, 'temp_max': 295.35}",,Kihei,,,"{'type': 1, 'id': 7879, 'message': 0.004, 'country': 'US', 'sunrise': 1547399093, 'sunset': 1547438691}",16093.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 1.5, 'deg': 180}"
425,stations,{'all': 88},200,"{'lon': 152.7, 'lat': -25.54}",1547397839.0,2158562.0,"{'temp': 295.301, 'pressure': 1007.08, 'humidity': 79, 'temp_min': 295.301, 'temp_max': 295.301, 'sea_level': 1027.51, 'grnd_level': 1007.08}",,Maryborough,{'3h': 0.17250000000000001},,"{'message': 0.0033, 'country': 'AU', 'sunrise': 1547320223, 'sunset': 1547369109}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 2.36, 'deg': 127.003}"
426,stations,{'all': 40},200,"{'lon': -76.23, 'lat': 3.25}",1547395200.0,3674702.0,"{'temp': 300.15, 'pressure': 1017, 'humidity': 61, 'temp_min': 300.15, 'temp_max': 300.15}",,Miranda,,,"{'type': 1, 'id': 8590, 'message': 0.004, 'country': 'CO', 'sunrise': 1547378115, 'sunset': 1547421146}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 1.5, 'deg': 130}"
427,stations,{'all': 90},200,"{'lon': -80.17, 'lat': 33.02}",1547397300.0,4597919.0,"{'temp': 280.27, 'pressure': 1021, 'humidity': 100, 'temp_min': 276.15, 'temp_max': 285.15}",,Summerville,{'1h': 0.51},,"{'type': 1, 'id': 3894, 'message': 0.031200000000000002, 'country': 'US', 'sunrise': 1547382240, 'sunset': 1547418926}",16093.0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}, {'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]","{'speed': 3.1, 'deg': 340}"
428,stations,{'all': 20},200,"{'lon': -44.97, 'lat': -12.36}",1547397840.0,3449304.0,"{'temp': 301.651, 'pressure': 946.61, 'humidity': 68, 'temp_min': 301.651, 'temp_max': 301.651, 'sea_level': 1022.97, 'grnd_level': 946.61}",,Sao Desiderio,,,"{'message': 0.003, 'country': 'BR', 'sunrise': 1547369118, 'sunset': 1547415128}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 0.71, 'deg': 152.003}"
429,stations,{'all': 90},200,"{'lon': 81.12, 'lat': 6.12}",1547392200.0,1244926.0,"{'temp': 299.15, 'pressure': 1012, 'humidity': 94, 'temp_min': 299.15, 'temp_max': 299.15}",,Hambantota,,,"{'type': 1, 'id': 9124, 'message': 0.0034000000000000002, 'country': 'LK', 'sunrise': 1547340614, 'sunset': 1547383101}",10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 4.1, 'deg': 40}"
430,,,404,,,,,city not found,,,,,,,
431,stations,{'all': 90},200,"{'lon': -2.56, 'lat': 47.55}",1547395200.0,3037899.0,"{'temp': 283.84, 'pressure': 1021, 'humidity': 87, 'temp_min': 283.15, 'temp_max': 284.15}",,Ambon,,,"{'type': 1, 'id': 6576, 'message': 0.0539, 'country': 'FR', 'sunrise': 1547366074, 'sunset': 1547397836}",10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 4.1, 'deg': 280}"
432,stations,{'all': 75},200,"{'lon': -2.7199999999999998, 'lat': 43.42}",1547395200.0,3128174.0,"{'temp': 283.37, 'pressure': 1029, 'humidity': 66, 'temp_min': 281.15, 'temp_max': 286.15}",,Bermeo,,,"{'type': 1, 'id': 6395, 'message': 0.004, 'country': 'ES', 'sunrise': 1547365283, 'sunset': 1547398702}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 3.1, 'deg': 320}"
433,stations,{'all': 48},200,"{'lon': 23.78, 'lat': 2.74}",1547397841.0,220448.0,"{'temp': 304.501, 'pressure': 971.09, 'humidity': 37, 'temp_min': 304.501, 'temp_max': 304.501, 'sea_level': 1019.77, 'grnd_level': 971.09}",,Aketi,,,"{'message': 0.010100000000000001, 'country': 'CD', 'sunrise': 1547354059, 'sunset': 1547397185}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 1.8599999999999999, 'deg': 36.5027}"
434,stations,{'all': 80},200,"{'lon': 42.29, 'lat': 59.08}",1547397841.0,491025.0,"{'temp': 266.676, 'pressure': 983.74, 'humidity': 88, 'temp_min': 266.676, 'temp_max': 266.676, 'sea_level': 1004.73, 'grnd_level': 983.74}",,Soligalich,,,"{'message': 0.0037, 'country': 'RU', 'sunrise': 1547358839, 'sunset': 1547383546}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 5.8100000000000005, 'deg': 229.503}"
435,stations,{'all': 75},200,"{'lon': 25.52, 'lat': 69.47}",1547396400.0,779350.0,"{'temp': 265.15, 'pressure': 975, 'humidity': 92, 'temp_min': 265.15, 'temp_max': 265.15}",,Karasjok,,,"{'type': 1, 'id': 1646, 'message': 0.0161, 'country': 'NO', 'sunrise': 0, 'sunset': 0}",10000.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]","{'speed': 1.5, 'deg': 250}"
436,stations,{'all': 20},200,"{'lon': 139.8, 'lat': 36.31}",1547395200.0,1853483.0,"{'temp': 272.15, 'pressure': 1020, 'humidity': 74, 'temp_min': 272.15, 'temp_max': 272.15}",,Oyama,,,"{'type': 1, 'id': 7957, 'message': 0.0035, 'country': 'JP', 'sunrise': 1547329917, 'sunset': 1547365638}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 2.1, 'deg': 320}"
437,stations,{'all': 1},200,"{'lon': -82.45, 'lat': 27.1}",1547396100.0,4176380.0,"{'temp': 296.99, 'pressure': 1022, 'humidity': 73, 'temp_min': 296.15, 'temp_max': 297.55}",,Venice,,,"{'type': 1, 'id': 6184, 'message': 0.0078000000000000005, 'country': 'US', 'sunrise': 1547382042, 'sunset': 1547420215}",16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4.1, 'deg': 190}"
438,stations,{'all': 20},200,"{'lon': -38.39, 'lat': -3.9}",1547395200.0,3407407.0,"{'temp': 302.15, 'pressure': 1011, 'humidity': 74, 'temp_min': 302.15, 'temp_max': 302.15}",,Aquiraz,,,"{'type': 1, 'id': 8363, 'message': 0.0032, 'country': 'BR', 'sunrise': 1547368358, 'sunset': 1547412732}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 3.6, 'deg': 70}"
439,stations,{'all': 90},200,"{'lon': 27.85, 'lat': 71.03}",1547394600.0,778707.0,"{'temp': 270.15, 'pressure': 974, 'humidity': 92, 'temp_min': 270.15, 'temp_max': 270.15}",,Mehamn,,,"{'type': 1, 'id': 1633, 'message': 0.0036000000000000003, 'country': 'NO', 'sunrise': 0, 'sunset': 0}",1000.0,"[{'id': 621, 'main': 'Snow', 'description': 'shower snow', 'icon': '13d'}]","{'speed': 3.1, 'deg': 160}"
